2022-07-14 20:52:36,693 - root - INFO - 

***** starting gs_nft_api.py *****

2022-07-14 20:53:41,845 - root - INFO - gathering data on collection 124 of 277 - POPeArt1 {'itemCount': 11, 'floorPrice': '333000000000000000', 'totalVolume': '16408690000000000000', 'forSale': '34'}
2022-07-14 20:53:42,266 - root - INFO - gathering data on collection 125 of 277 - Past {'itemCount': 10, 'floorPrice': '120000000000000000', 'totalVolume': '610000000000000000', 'forSale': '18'}
2022-07-14 20:53:42,774 - root - INFO - gathering data on collection 126 of 277 - looperheroes {'itemCount': 100, 'floorPrice': '276000000000000000', 'totalVolume': '1499000000000000000', 'forSale': '46'}
2022-07-14 20:53:43,641 - root - INFO - gathering data on collection 127 of 277 - i_loopcats {'itemCount': 1000, 'floorPrice': '110000000000000000', 'totalVolume': '33089000000000000000', 'forSale': '896'}
2022-07-14 20:53:44,122 - root - INFO - gathering data on collection 128 of 277 - frequenciesposters {'itemCount': 8, 'floorPrice': '20000000000000000', 'totalVolume': '60000000000000000', 'forSale': '138'}
2022-07-14 20:53:45,131 - root - INFO - gathering data on collection 129 of 277 - Soulie {'itemCount': 1003, 'floorPrice': '100000000000000000', 'totalVolume': '41395000000000000000', 'forSale': '725'}
2022-07-14 20:53:45,559 - root - INFO - gathering data on collection 130 of 277 - Dankclops-hell-bound {'itemCount': 5, 'floorPrice': '99000000000000000', 'totalVolume': '932000000000000000', 'forSale': '43'}
2022-07-14 20:53:45,938 - root - INFO - gathering data on collection 131 of 277 - gem {'itemCount': 2, 'floorPrice': '0', 'totalVolume': '0', 'forSale': '0'}
2022-07-14 20:53:46,440 - root - INFO - gathering data on collection 132 of 277 - breakthecycle {'itemCount': 6, 'floorPrice': '1700000000000000', 'totalVolume': '3630440000000000000', 'forSale': '1913'}
2022-07-14 20:53:47,514 - root - INFO - gathering data on collection 133 of 277 - stonegods {'itemCount': 2222, 'floorPrice': '50000000000000000', 'totalVolume': '17137000000000000000', 'forSale': '1131'}
2022-07-14 20:53:48,390 - root - INFO - gathering data on collection 134 of 277 - demigods {'itemCount': 777, 'floorPrice': '50000000000000000', 'totalVolume': '3919000000000000000', 'forSale': '509'}
2022-07-14 20:53:48,826 - root - INFO - gathering data on collection 135 of 277 - TerminalOverdrive {'itemCount': 10, 'floorPrice': '700000000000000', 'totalVolume': '1075220000000000000', 'forSale': '48559'}
2022-07-14 20:53:49,626 - root - INFO - gathering data on collection 136 of 277 - tropical {'itemCount': 277, 'floorPrice': '20000000000000000', 'totalVolume': '1962000000000000000', 'forSale': '268'}
2022-07-14 20:53:50,146 - root - INFO - gathering data on collection 137 of 277 - PixelPupHeadsSeries2 {'itemCount': 150, 'floorPrice': '33000000000000000', 'totalVolume': '3733100000000000000', 'forSale': '100'}
2022-07-14 20:53:50,566 - root - INFO - gathering data on collection 138 of 277 - DankClops-Junk {'itemCount': 5, 'floorPrice': '9000000000000000', 'totalVolume': '29000000000000000', 'forSale': '398'}
