UUID,slug,7/21/2022 18:27,7/21/2022 20:35,7/21/2022 20:46,7/21/2022 20:59,7/21/2022 21:59,7/21/2022 22:59,7/21/2022 23:59,2022-07-22 01:00:08,2022-07-22 02:00:07,2022-07-22 03:00:06,2022-07-22 04:00:07,2022-07-22 05:00:06,2022-07-22 06:00:07,2022-07-22 07:00:07
8758a97e-a174-4765-86fd-9af7fcb53917,supercars,0,0,0,0,0,0,0,0,0,0,0,0,0,0
be4e20e6-5f9a-4234-98ce-d6bb09cf87e7,neons,750000000000000000,750000000000000000,750000000000000000,750000000000000000,750000000000000000,750000000000000000,890000000000000000,890000000000000000,890000000000000000,890000000000000000,1028000000000000000,1028000000000000000,1028000000000000000,1028000000000000000
184c10ec-7fce-4827-abb5-6109dcda8703,misfit,11759300000000000000,11759300000000000000,11759300000000000000,11759300000000000000,11759300000000000000,11759300000000000000,11759300000000000000,11759260000000000000,11759260000000000000,11759260000000000000,11759260000000000000,11759260000000000000,11759260000000000000,11759260000000000000
321ba79b-202b-4f1a-8cc7-63e94c089bf3,MonkeyBusiness,47180200000000000000,47210200000000000000,47210200000000000000,47210200000000000000,47210200000000000000,47289900000000000000,47317800000000000000,47317770000000000000,47400170000000000000,47400170000000000000,47400170000000000000,47400170000000000000,47400170000000000000,47400170000000000000
ac8415c4-8b58-4afc-9101-0d3da04538e4,abstract-tastes,100000000000000000,100000000000000000,100000000000000000,100000000000000000,100000000000000000,100000000000000000,100000000000000000,100000000000000000,100000000000000000,100000000000000000,100000000000000000,100000000000000000,100000000000000000,100000000000000000
49274447-a6d8-4352-ab58-a427eaf51853,deepvaluekitty,34324400000000000000,34324400000000000000,34324400000000000000,34324400000000000000,34324400000000000000,34324400000000000000,34324400000000000000,34324430000000000000,34324430000000000000,34324430000000000000,34324430000000000000,34324430000000000000,34324430000000000000,34324430000000000000
89be9e48-f8b3-4f8d-a969-6fb105dca4e0,RumRunnersCollectibles,8887540000000000000,8905540000000000000,8922330000000000000,8922330000000000000,8936330000000000000,8936330000000000000,8936330000000000000,8943130000000000000,8973720000000000000,8980520000000000000,8980520000000000000,8987510000000000000,8987510000000000000,8987510000000000000
033d9a3c-8220-4def-8ab3-51cb1ac41ba1,householdduty,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84e4cf0c-7435-40b4-a3fd-0526caf2f887,transparentvoodoo,12625800000000000000,12695800000000000000,12695800000000000000,12695800000000000000,12765800000000000000,12765800000000000000,12772700000000000000,12772650000000000000,12772650000000000000,12772650000000000000,12772650000000000000,12772650000000000000,12772650000000000000,12772650000000000000
7432ff32-a01e-4604-8393-decf78d43cf4,DREAMNOSTALGIC,741000000000000000,741000000000000000,741000000000000000,741000000000000000,741000000000000000,741000000000000000,741000000000000000,741000000000000000,741000000000000000,741000000000000000,741000000000000000,741000000000000000,741000000000000000,763000000000000000
256bcd6c-c0a8-4fec-8801-0b057e8a26d3,SeekersofFortune,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000
7e2c7d4f-6101-4360-a66e-0bb7a4694b26,pixels,6850150000000000000,6850150000000000000,6873150000000000000,6873150000000000000,6873150000000000000,6873150000000000000,6873150000000000000,6873150000000000000,6873150000000000000,6873150000000000000,6873150000000000000,6873150000000000000,6873150000000000000,6873150000000000000
2eac8e5d-28a0-4547-a262-b77d78112a8d,OGTGWFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ae8071cf-856d-4c0b-b52f-7d4f53155377,BabySilentGirl,1881690000000000000,1898690000000000000,1898690000000000000,1898690000000000000,1898690000000000000,1898690000000000000,1898690000000000000,1898690000000000000,1898690000000000000,1898690000000000000,1898690000000000000,1898690000000000000,1898690000000000000,1898690000000000000
fd9d11a1-81aa-4b70-a076-9c9842bd2058,tales,8177000000000000000,8177000000000000000,8177000000000000000,8177000000000000000,8177000000000000000,8177000000000000000,8177000000000000000,8177000000000000000,8177000000000000000,8177000000000000000,8177000000000000000,8177000000000000000,8216000000000000000,8216000000000000000
11ca9a63-1971-4916-ae8d-9e9a87d49ccd,nun-and-the-priest,4388400000000000000,4388400000000000000,4388400000000000000,4388400000000000000,4388400000000000000,4388400000000000000,4418400000000000000,4418400000000000000,4418400000000000000,4418400000000000000,4418400000000000000,4418400000000000000,4418400000000000000,4418400000000000000
13f86300-131c-452b-8851-1a0b7563f9cc,spooks,157000000000000000,157000000000000000,157000000000000000,157000000000000000,157000000000000000,157000000000000000,157000000000000000,157000000000000000,157000000000000000,157000000000000000,157000000000000000,157000000000000000,157000000000000000,157000000000000000
4406074a-eddd-4366-ab79-fbe0ef380fe9,teampenguinbyochagavia,958900000000000000,958900000000000000,958900000000000000,958900000000000000,958900000000000000,958900000000000000,958900000000000000,958900000000000000,958900000000000000,958900000000000000,958900000000000000,958900000000000000,958900000000000000,958900000000000000
84f87ca6-84dc-4e31-922b-e85ff74fc446,psych-flowers,2144290000000000000,2174190000000000000,2174190000000000000,2174190000000000000,2174190000000000000,2174190000000000000,2174190000000000000,2174190000000000000,2174190000000000000,2174190000000000000,2174190000000000000,2174190000000000000,2174190000000000000,2174190000000000000
876811fb-9406-4bf1-8ca1-8bf82879b80e,LOVgifs,1590500000000000000,1590500000000000000,1590500000000000000,1590500000000000000,1590500000000000000,1590500000000000000,1590500000000000000,1590500000000000000,1590500000000000000,1590500000000000000,1590500000000000000,1590500000000000000,1590500000000000000,1590500000000000000
83cd557c-6809-4d21-aeac-de52fe96d673,in-the-weedz,1730000000000000000,1730000000000000000,1730000000000000000,1730000000000000000,1730000000000000000,1730000000000000000,1730000000000000000,1730000000000000000,1730000000000000000,1730000000000000000,1730000000000000000,1730000000000000000,1730000000000000000,1730000000000000000
013e7d28-b7d8-4369-bcf2-917e932fc6a1,CryptoShadesCollection,1451000000000000000,1451000000000000000,1451000000000000000,1451000000000000000,1451000000000000000,1451000000000000000,1451000000000000000,1451000000000000000,1501000000000000000,1501000000000000000,1501000000000000000,1501000000000000000,1501000000000000000,1501000000000000000
219660fa-915c-408c-aa3b-030a8bd25eef,radioheadz,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b3192363-aa2a-4304-aeac-e9aae5d6de12,ThanksRyan,957000000000000000,957000000000000000,957000000000000000,957000000000000000,957000000000000000,957000000000000000,957000000000000000,957000000000000000,957000000000000000,957000000000000000,957000000000000000,957000000000000000,957000000000000000,957000000000000000
b3ca8227-133f-4da8-b11c-8580269b8f9f,skeleton-unicorn,9673510000000000000,9673510000000000000,9673510000000000000,9673510000000000000,9673510000000000000,9673510000000000000,9673510000000000000,9673510000000000000,9673510000000000000,9673510000000000000,9673510000000000000,9708010000000000000,9708010000000000000,9708010000000000000
b3920810-ee34-40c8-beb4-be8dfa9eed49,AbovetheClouds,30086700000000000000,30099700000000000000,30099700000000000000,30099700000000000000,30129300000000000000,30174800000000000000,30258800000000000000,30310340000000000000,30330340000000000000,30344340000000000000,30344340000000000000,30344340000000000000,30344340000000000000,30344340000000000000
c723bd10-c407-4c57-8123-954f250a1aa0,OrdinaryNFTCards,485816000000000000000,486230000000000000000,486230000000000000000,486230000000000000000,486230000000000000000,486230000000000000000,486836000000000000000,486835820000000000000,486956810000000000000,487030310000000000000,487397310000000000000,487499310000000000000,487638410000000000000,487638410000000000000
60b85992-ee5c-4505-ade3-aa52fbc1141a,goodmetabrand,4724880000000000000,4893880000000000000,4993880000000000000,4993880000000000000,5293880000000000000,5393880000000000000,5543880000000000000,5793880000000000000,5793880000000000000,5993880000000000000,6043880000000000000,6243880000000000000,6293880000000000000,6293880000000000000
3ee4c011-1876-4c0b-ac87-b64c30775194,TGWFS1,3634600000000000000,3634600000000000000,3634600000000000000,3634600000000000000,3634600000000000000,3634600000000000000,3634600000000000000,3634600000000000000,3643000000000000000,3643000000000000000,3643000000000000000,3643000000000000000,3643000000000000000,3643000000000000000
bdd4e8b5-b99d-4d17-adca-4d7b07cbe452,Worldmaps,680810000000000000,680810000000000000,680810000000000000,680810000000000000,680810000000000000,682810000000000000,682810000000000000,682810000000000000,682810000000000000,682810000000000000,682810000000000000,682810000000000000,682810000000000000,682810000000000000
4343c209-e9d7-47c6-9716-c16b3b3fa9c1,punchingpandaspack,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0374be24-8c3c-433d-a1ec-b65248eb40fc,circaredux,2926960000000000000,2931950000000000000,2931950000000000000,2931950000000000000,2931950000000000000,2931950000000000000,2936950000000000000,2946950000000000000,2946950000000000000,2946950000000000000,2946950000000000000,2946950000000000000,2946950000000000000,2946950000000000000
ae3e87e3-aed5-4039-a628-1d1e317932e0,hipster,1392000000000000000,1392000000000000000,1392000000000000000,1392000000000000000,1392000000000000000,1392000000000000000,1392000000000000000,1392000000000000000,1392000000000000000,1392000000000000000,1392000000000000000,1392000000000000000,1392000000000000000,1392000000000000000
5e60dcd3-de54-499c-baf5-1df5c9589d4d,CHAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b9ae1117-d7d4-4f51-8d26-5d35c7df347e,tiles,20000000000000000,20000000000000000,20000000000000000,20000000000000000,20000000000000000,20000000000000000,20000000000000000,20000000000000000,20000000000000000,20000000000000000,20000000000000000,20000000000000000,20000000000000000,20000000000000000
f83ebf1a-313c-4bc0-a663-7673e747399a,LoneNavigatorII,4590000000000000000,4590000000000000000,4590000000000000000,4590000000000000000,4590000000000000000,4590000000000000000,4590000000000000000,4590000000000000000,4590000000000000000,4590000000000000000,4590000000000000000,4590000000000000000,4590000000000000000,4590000000000000000
2ee8fe2d-e557-46a2-a4aa-5b5c7e1da592,Neo-Yosemite,3965680000000000000,3965680000000000000,3965680000000000000,3965680000000000000,3965680000000000000,3965680000000000000,3965680000000000000,3965680000000000000,4045680000000000000,4045680000000000000,4045680000000000000,4045680000000000000,4045680000000000000,4075680000000000000
c0723caf-fe6f-4b44-bcbc-b4d4dd5331c4,soon,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416ce11f-1cc6-4cca-8ddb-9923323b9b0e,hoop-labs-preseason,8927190000000000000,8927190000000000000,8927190000000000000,8927190000000000000,8927190000000000000,8927190000000000000,8927190000000000000,8927190000000000000,8927190000000000000,8927190000000000000,8927190000000000000,8927190000000000000,8927190000000000000,8927190000000000000
4b872a98-e994-4e74-be3e-d92140b42036,Brainies,5729260000000000000,5763060000000000000,5763060000000000000,5763060000000000000,5763060000000000000,5769960000000000000,5769960000000000000,5769960000000000000,5769960000000000000,5769960000000000000,5769960000000000000,5769960000000000000,5776860000000000000,5776860000000000000
bbe0a101-ceae-4466-aa2a-7cf41a38ea71,dapperdoggos,5640000000000000000,5640000000000000000,5640000000000000000,5640000000000000000,5640000000000000000,5670000000000000000,5790000000000000000,5790000000000000000,5790000000000000000,5790000000000000000,5790000000000000000,5790000000000000000,5790000000000000000,5790000000000000000
51605d68-f7a4-4113-90b8-35ec05807b20,power2collab,3150000000000000000,3150000000000000000,3150000000000000000,3150000000000000000,3150000000000000000,3150000000000000000,3150000000000000000,3150000000000000000,3150000000000000000,3150000000000000000,3150000000000000000,3150000000000000000,3150000000000000000,3150000000000000000
a5085ce8-ae23-4d41-b85e-cdb3ee33ebea,loopingu2,12003000000000000000,12083000000000000000,12083000000000000000,12083000000000000000,12083000000000000000,12083000000000000000,12083000000000000000,12082990000000000000,12082990000000000000,12082990000000000000,12082990000000000000,12082990000000000000,12082990000000000000,12082990000000000000
fab9765e-a7da-4ca1-bebf-13689f66a0e3,FVNFT,1048200000000000000,1055200000000000000,1055200000000000000,1055200000000000000,1055200000000000000,1055200000000000000,1055200000000000000,1055200000000000000,1055200000000000000,1055200000000000000,1055200000000000000,1055200000000000000,1055200000000000000,1055200000000000000
348b4076-380f-4c04-8ed6-c6be30b4af63,Ghana,819000000000000000,819000000000000000,819000000000000000,819000000000000000,822000000000000000,822000000000000000,822000000000000000,824500000000000000,824500000000000000,824500000000000000,824500000000000000,824500000000000000,824500000000000000,824500000000000000
5a935177-543d-4f88-bef8-46c74e599c4e,RaiseAGlassLaunch,55297400000000000000,55316300000000000000,55336300000000000000,55336300000000000000,55336300000000000000,55336300000000000000,55336300000000000000,55357310000000000000,55357310000000000000,55429750000000000000,55429750000000000000,55498750000000000000,55498750000000000000,55498750000000000000
9498a30e-49d1-4568-af3b-e43bf5c37670,cybersonixvisualizers,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d5b7ef08-f6ee-45db-8a26-e99702561a4a,LoneNavigatorI,1406000000000000000,1406000000000000000,1406000000000000000,1406000000000000000,1406000000000000000,1406000000000000000,1406000000000000000,1406000000000000000,1406000000000000000,1406000000000000000,1406000000000000000,1406000000000000000,1406000000000000000,1406000000000000000
8567c802-58e3-474d-9cde-9ed8d51c4964,skullz,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c4afb848-709b-4d22-9ebb-411b3b82e2fd,blockheads,1087480000000000000,1087480000000000000,1087480000000000000,1087480000000000000,1087480000000000000,1087480000000000000,1087480000000000000,1087480000000000000,1087480000000000000,1087480000000000000,1087480000000000000,1087480000000000000,1087480000000000000,1087480000000000000
3fac5573-ca97-40f2-b8de-721c60ac2eaf,pseudo,477000000000000000,477000000000000000,477000000000000000,477000000000000000,477000000000000000,477000000000000000,477000000000000000,477000000000000000,497000000000000000,497000000000000000,497000000000000000,497000000000000000,497000000000000000,497000000000000000
02004565-3647-4801-9dd1-04510837dc8c,BeatFreQs,879000000000000000,879000000000000000,879000000000000000,879000000000000000,879000000000000000,879000000000000000,879000000000000000,879000000000000000,879000000000000000,879000000000000000,879000000000000000,879000000000000000,879000000000000000,879000000000000000
ffcfd870-2534-4a5c-bbcd-beb6ab9e3b3c,stonkape,2600000000000000000,2600000000000000000,2600000000000000000,2600000000000000000,2600000000000000000,2600000000000000000,2600000000000000000,2600000000000000000,2600000000000000000,2600000000000000000,2600000000000000000,2600000000000000000,2600000000000000000,2600000000000000000
2d997ca9-8652-48e5-8411-947a3f538756,breakthecycle,4724050000000000000,4724050000000000000,4724050000000000000,4724050000000000000,4724050000000000000,4724050000000000000,4725050000000000000,4728650000000000000,4728650000000000000,4728650000000000000,4730450000000000000,4730450000000000000,4730450000000000000,4730450000000000000
99c4f0dd-e154-4e75-9da4-edbcbf66fb88,abstracts,4886540000000000000,4886540000000000000,4886540000000000000,4886540000000000000,4886540000000000000,4886540000000000000,4886540000000000000,4896040000000000000,4906040000000000000,4906040000000000000,4906040000000000000,4906040000000000000,4906040000000000000,4906040000000000000
bbadb449-bfa4-48b1-a302-c8ffbc4523c6,superstonk,137171000000000000000,137171000000000000000,137171000000000000000,137171000000000000000,137171000000000000000,137171000000000000000,137171000000000000000,137171140000000000000,137171140000000000000,137171140000000000000,137171140000000000000,137171140000000000000,137171140000000000000,137171140000000000000
d388987b-b634-4875-867a-0af4b5187b79,IntoTheVeilHead,200000000000000000,200000000000000000,200000000000000000,200000000000000000,200000000000000000,200000000000000000,200000000000000000,200000000000000000,200000000000000000,200000000000000000,200000000000000000,200000000000000000,200000000000000000,200000000000000000
0c9fbfea-074a-4df8-b016-179e010c1a30,RainbowsAndKittys,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000,400000000000000000
71f0b921-0c7e-4c2d-adc1-aa08b6a8ebd1,InternetIdols,46107500000000000000,46107500000000000000,46107500000000000000,46107500000000000000,46107500000000000000,46157500000000000000,46157500000000000000,46157450000000000000,46157450000000000000,46157450000000000000,46157450000000000000,46157450000000000000,46157450000000000000,46157450000000000000
c9e7de6f-4877-41d7-bef8-eea13dae8cbb,MoonLanding-NFToons,15676800000000000000,15676800000000000000,15676800000000000000,15676800000000000000,15676800000000000000,15676800000000000000,15676800000000000000,15676770000000000000,15676770000000000000,15718770000000000000,15718770000000000000,15718770000000000000,15718770000000000000,15718770000000000000
dc8fb154-a0ae-4655-80d4-6cd4e28bf3e3,sourcelab,4590000000000000000,4650000000000000000,4650000000000000000,4650000000000000000,4650000000000000000,4650000000000000000,4650000000000000000,4650000000000000000,4650000000000000000,4650000000000000000,4650000000000000000,4650000000000000000,4650000000000000000,4650000000000000000
8a3f4504-652f-4f8d-a9b0-8556d458a8d5,modulor,6103580000000000000,6103580000000000000,6103580000000000000,6116580000000000000,6116580000000000000,6116580000000000000,6116580000000000000,6116580000000000000,6116580000000000000,6116580000000000000,6131480000000000000,6131480000000000000,6131480000000000000,6131480000000000000
709c0c8e-b8ff-403b-8eb6-2793af5c340d,mintyfresh,0,0,15000000000000000,60000000000000000,75000000000000000,165000000000000000,175000000000000000,205000000000000000,215000000000000000,235000000000000000,350000000000000000,395000000000000000,485000000000000000,485000000000000000
3bbf28da-26ef-457a-9e7a-2073f9fa6701,allgamesnetwork,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ac139471-b514-4d27-8200-11fa764b689c,genesis,130528000000000000000,130528000000000000000,130528000000000000000,130528000000000000000,130528000000000000000,130528000000000000000,130528000000000000000,130527900000000000000,130527900000000000000,130527900000000000000,130527900000000000000,130527900000000000000,130527900000000000000,130527900000000000000
0ee43ae6-977e-4ad1-8201-7bdd5ae018fb,Branding,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a217a4c5-b310-412e-85d3-80e586ef707b,chippy_co,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4486d3bc-06c7-4abd-8a26-49c3cdb89ed5,ChibiCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c3e4e81-4d79-4844-8f68-787002318ba2,vogudrive,3157000000000000000,3157000000000000000,3157000000000000000,3157000000000000000,3157000000000000000,3157000000000000000,3157000000000000000,3157000000000000000,3157000000000000000,3217000000000000000,3217000000000000000,3217000000000000000,3217000000000000000,3217000000000000000
d0a21d7d-b10d-4308-987f-4c77305e231d,reximusprime,9600000000000000000,9600000000000000000,9600000000000000000,9600000000000000000,9600000000000000000,9600000000000000000,9600000000000000000,9600000000000000000,9600000000000000000,9600000000000000000,9600000000000000000,9600000000000000000,9600000000000000000,9600000000000000000
6c424837-b387-4a9e-8bce-d7b48f0d09f2,StupidMonkeysBaby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c110871d-2cfa-4eaf-9f8c-16b8398c922a,random,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8d8e1f2e-3990-4283-8a90-7d862749a7ae,Moon222Stickers,4690080000000000000,4690080000000000000,4690080000000000000,4690080000000000000,4690080000000000000,4692080000000000000,4692080000000000000,4692080000000000000,4692080000000000000,4702980000000000000,4702980000000000000,4702980000000000000,4702980000000000000,4702980000000000000
424e1fbd-bfdf-4160-8e08-c1f7ebf5ca74,ChibiC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42eb7fcd-a1df-4905-9c47-66cd7fe8c2f7,isThisArt,2777000000000000000,2777000000000000000,2777000000000000000,2777000000000000000,2777000000000000000,2777000000000000000,2777000000000000000,2777000000000000000,2777000000000000000,2777000000000000000,2777000000000000000,2777000000000000000,2777000000000000000,2777000000000000000
7efa963c-9ee1-4c17-881b-868c3782c23d,gemstones,9575800000000000000,9575800000000000000,9575800000000000000,9575800000000000000,9575800000000000000,9575800000000000000,9575800000000000000,9575800000000000000,9575800000000000000,9575800000000000000,9575800000000000000,9575800000000000000,9575800000000000000,9575800000000000000
2bb6acdb-5582-46f0-8d1d-f33d6cd34a68,ValuableVooDooDollCompanions,2239000000000000000,2239000000000000000,2239000000000000000,2239000000000000000,2239000000000000000,2239000000000000000,2239000000000000000,2239000000000000000,2249000000000000000,2249000000000000000,2249000000000000000,2249000000000000000,2249000000000000000,2249000000000000000
48cce160-68f9-47e2-83b0-af2d76c6d9a2,SCP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b72efcb1-44e2-4c37-959e-f359cc112916,leagueofveteranslaunch,4145560000000000000,4145560000000000000,4145560000000000000,4145560000000000000,4145560000000000000,4145560000000000000,4145560000000000000,4145560000000000000,4145560000000000000,4145560000000000000,4145560000000000000,4145560000000000000,4145560000000000000,4145560000000000000
631d48e5-e60e-45af-9466-dfa8129b6acc,overwhelmed,33754900000000000000,34443900000000000000,34443900000000000000,34443900000000000000,34443900000000000000,34443900000000000000,34443900000000000000,34443940000000000000,34443940000000000000,34443940000000000000,34443940000000000000,34443940000000000000,34443940000000000000,34592940000000000000
784a96af-3f0a-44b7-99a5-60e2d67139e4,time-god,1172900000000000000,1172900000000000000,1172900000000000000,1172900000000000000,1172900000000000000,1172900000000000000,1172900000000000000,1172900000000000000,1172900000000000000,1202900000000000000,1202900000000000000,1202900000000000000,1202900000000000000,1202900000000000000
e3e81c39-9768-42e2-af8e-f580a81c95cf,Rillaz,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000,5300000000000000000
19caec13-6807-4d96-baf9-551877c0237a,TheDeli,4078680000000000000,4078680000000000000,4078680000000000000,4078680000000000000,4078680000000000000,4078680000000000000,4078680000000000000,4078680000000000000,4078680000000000000,4078680000000000000,4078680000000000000,4078680000000000000,4078680000000000000,4078680000000000000
ac7947f9-dd3f-4ca9-842c-1f139a696dfc,SomeBlues,1121690000000000000,1121690000000000000,1121690000000000000,1121690000000000000,1121690000000000000,1121690000000000000,1124590000000000000,1124590000000000000,1124590000000000000,1127490000000000000,1130490000000000000,1130490000000000000,1130490000000000000,1130490000000000000
e011c37d-acf4-4199-b2cc-aba11447cd1a,collectable-stickers,14887500000000000000,14887500000000000000,14887500000000000000,14887500000000000000,14887500000000000000,14887500000000000000,14887500000000000000,14896460000000000000,14904460000000000000,14904460000000000000,14904460000000000000,14904460000000000000,14904460000000000000,14904460000000000000
332ebf0a-1ebf-4e7b-9ef8-0668f695df87,originalgoodboys,3900000000000000000,3900000000000000000,3900000000000000000,3900000000000000000,3900000000000000000,3900000000000000000,3900000000000000000,3900000000000000000,3900000000000000000,3900000000000000000,3900000000000000000,3900000000000000000,3900000000000000000,3900000000000000000
3c6b38b7-c4b6-4427-9ca3-57da4876093c,tinysea,27938600000000000000,27938600000000000000,27938600000000000000,27938600000000000000,27938600000000000000,27938600000000000000,27938600000000000000,27938640000000000000,27938640000000000000,27960540000000000000,27960540000000000000,27960540000000000000,27960540000000000000,27960540000000000000
ab1837cf-9110-4056-b90a-091ac79a04a3,jmo_test_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ba7fda3-9d5f-4bed-beb6-95670366da17,superzero,3436000000000000000,3436000000000000000,3436000000000000000,3436000000000000000,3436000000000000000,3436000000000000000,3436000000000000000,3436000000000000000,3436000000000000000,3436000000000000000,3436000000000000000,3436000000000000000,3436000000000000000,3436000000000000000
dcf77502-24ec-4940-a528-4a93f81f928e,Thugz-Specials,300000000000000000,300000000000000000,300000000000000000,300000000000000000,300000000000000000,6183680000000000000,6460370000000000000,6810370000000000000,7611370000000000000,8505370000000000000,8789370000000000000,8873370000000000000,8873370000000000000,8956370000000000000
f6ab364c-2470-4340-931b-428939feb943,self,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688926b1-cebd-47b7-ac82-b4842cd79d74,NFTurtles,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7b59ea1a-3c93-47e8-ac6a-c7986d50c615,moonscapes,189000000000000000,252000000000000000,336000000000000000,357000000000000000,441000000000000000,481000000000000000,481000000000000000,481000000000000000,481000000000000000,481000000000000000,481000000000000000,481000000000000000,536000000000000000,536000000000000000
1b7947eb-16bd-4777-abd5-e34df792985d,thebackrooms,1000000000000000000,1062500000000000000,1087500000000000000,1150000000000000000,1237500000000000000,1274500000000000000,1274500000000000000,1287000000000000000,1287000000000000000,1287000000000000000,1312000000000000000,1324500000000000000,1324500000000000000,1337000000000000000
b5a846ba-99f0-4981-b1f7-d4d04b389a19,GoldenGirls,15539000000000000000,15539000000000000000,15539000000000000000,15539000000000000000,15539000000000000000,15539000000000000000,15539000000000000000,15538970000000000000,15538970000000000000,15538970000000000000,15597970000000000000,15597970000000000000,15597970000000000000,15597970000000000000
5ca146e6-01b2-45ad-8186-df8b2fd6a713,cybercrewclub,85892400000000000000,86572200000000000000,86572200000000000000,86572200000000000000,86572200000000000000,86572200000000000000,86572200000000000000,86572190000000000000,86572190000000000000,86572190000000000000,87232190000000000000,87901190000000000000,87901190000000000000,87901190000000000000
f6ff0ed8-277a-4039-9c53-18d66b4c2dac,cybercrew,1135920000000000000000,1164350000000000000000,1167270000000000000000,1169240000000000000000,1171790000000000000000,1178130000000000000000,1183020000000000000000,1188520390000000000000,1193701060000000000000,1205490560000000000000,1225465100000000000000,1242340900000000000000,1249703170000000000000,1253013250000000000000
5242227e-b2cf-4f0c-802d-c10e18db01e9,Neo-Yosemite-2,12268900000000000000,12268900000000000000,12268900000000000000,12268900000000000000,12268900000000000000,12268900000000000000,12268900000000000000,12268900000000000000,12268900000000000000,12268900000000000000,12268900000000000000,12268900000000000000,12268900000000000000,12268900000000000000
8734c8b3-bca6-4d0c-ba4d-08d4ac4a36a6,poos,2450000000000000000,2450000000000000000,2450000000000000000,2450000000000000000,2450000000000000000,2450000000000000000,2450000000000000000,2450000000000000000,2450000000000000000,2450000000000000000,2450000000000000000,2450000000000000000,2450000000000000000,2450000000000000000
9197c07f-6f44-48ce-8e9a-cd69adce3af6,reimagine,1000000000000000000,1000000000000000000,1100000000000000000,1100000000000000000,1100000000000000000,1100000000000000000,1100000000000000000,1100000000000000000,1100000000000000000,1100000000000000000,1200000000000000000,1200000000000000000,1200000000000000000,1200000000000000000
0ae52ed1-7621-4abb-8e8b-bfc30c69c2fa,skelevision-prints,950000000000000000,950000000000000000,950000000000000000,950000000000000000,950000000000000000,950000000000000000,950000000000000000,950000000000000000,950000000000000000,950000000000000000,950000000000000000,950000000000000000,950000000000000000,950000000000000000
c237771b-ffa6-456f-b2fd-813af8c1045b,PixelPugs,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33ba697e-8939-4b1f-b4f1-518e99ae0772,stonegods,34295600000000000000,34295600000000000000,34295600000000000000,34295600000000000000,34295600000000000000,34295600000000000000,34295600000000000000,34295640000000000000,34295640000000000000,34295640000000000000,34295640000000000000,34295640000000000000,34295640000000000000,34295640000000000000
45cb8840-cf2d-4875-b69a-7baa20f163a4,the-last-chimpanzee,3591410000000000000,3641410000000000000,3641410000000000000,3641410000000000000,3641410000000000000,3641410000000000000,3641410000000000000,3641410000000000000,3641410000000000000,3641410000000000000,3641410000000000000,3701410000000000000,3701410000000000000,3701410000000000000
395013fc-3d05-488d-90ea-8d0895fd986d,Neo-Yosemite-4,6905850000000000000,6905850000000000000,6905850000000000000,6905850000000000000,6905850000000000000,6905850000000000000,6905850000000000000,6905850000000000000,6925850000000000000,6952850000000000000,6952850000000000000,6952850000000000000,6982840000000000000,6982840000000000000
35bcce20-b5c4-4551-8547-3cd81ac82e6d,lake-of-fire,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ac97f988-4111-467b-9673-14e8d4860a18,BitBots,12891500000000000000,12891500000000000000,12891500000000000000,12891500000000000000,12896500000000000000,12896500000000000000,12896500000000000000,12896500000000000000,12896500000000000000,12896500000000000000,12896500000000000000,12896500000000000000,12896500000000000000,12896500000000000000
553628ca-2bfb-4eed-aaa2-395ebc74348e,BeepHolo,11356000000000000000,11356000000000000000,11356000000000000000,11356000000000000000,11356000000000000000,11356000000000000000,11356000000000000000,11356000000000000000,11356000000000000000,11356000000000000000,11356000000000000000,11356000000000000000,11356000000000000000,11356000000000000000
c2569576-6b74-4000-810e-93a9c8c29383,WalkerZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
